loop	-6.54818413	-68.77490071	102	8.52108021949363
loop	-6.69093789	-68.42936036	103	8.572989891886033
loop	-6.82935149	-68.05808984	104	8.624042272433384
loop	-6.96343185	-67.66684742	105	8.67423225594017
loop	-7.09319267	-67.25736504	106	8.723554823449863
loop	-7.21864528	-66.82911664	107	8.772005042746816
loop	-7.33979264	-66.38006566	108	8.819578068849475
loop	-7.45662434	-65.90688834	109	8.866269144494872
loop	-7.56911137	-65.40487807	110	8.912073600614354
loop	-7.67719948	-64.86758435	111	8.956986856800476
loop	-7.78080004	-64.28613799	112	9.001004421765051
loop	-7.87977646	-63.64810398	113	9.044121893788258
loop	-7.97392303	-62.93552481	114	9.086334961158832
loop	-8.06293040	-62.12145903	115	9.12763940260521
loop	-8.14632586	-61.16351579	116	9.168031087717669
loop	-8.22336294	-59.99090129	117	9.207505977361357
loop	-8.29279989	-58.47605097	118	9.246060124080204
loop	-8.35240350	-56.36490196	119	9.283689672491667
loop	-8.39766187	-53.07660927	120	9.320390859672262
loop	-8.41764630	-46.98441902	121	9.35616001553386
loop	-8.37628687	-31.74837247	122	9.390993563190676
spike at 123
loop	-6.05062998	-65.00000000	123	9.424888019316974
loop	-6.19160492	-65.49688249	124	9.457839994495389
loop	-6.33066654	-65.72343113	125	9.489846193555863
loop	-6.46699882	-65.73640312	126	9.520903415905158
loop	-6.60001709	-65.58955981	127	9.551008555846924
loop	-6.72931193	-65.32379605	128	9.580158602892249
loop	-6.85458980	-64.96602835	129	9.608350642060726
loop	-6.97562319	-64.53129518	130	9.63558185417193
loop	-7.09221088	-64.02503847	131	9.66184951612734
loop	-7.20414417	-63.44437750	132	9.687151001182652
loop	-7.31117290	-62.77790323	133	9.711483779210447
loop	-7.41296328	-62.00346008	134	9.734845416953194
loop	-7.50903464	-61.08265608	135	9.757233578266591
loop	-7.59864969	-59.94893457	136	9.778646024353163
loop	-7.68060028	-58.48089628	137	9.799080613986142
loop	-7.75273512	-56.43671291	138	9.818535303723596
loop	-7.81074995	-53.26738278	139	9.837008148112766
loop	-7.84436184	-47.45672108	140	9.854497299884601
loop	-7.82045525	-33.24516115	141	9.871001010138503
loop	-7.54537719	29.66723841	142	9.886517628517197
spike at 143
loop	0.92748845	-65.00000000	143	9.901045603371777
loop	0.62322561	-71.42826620	144	9.914583481916864
loop	0.31294479	-74.45407676	145	9.927129910375886
loop	0.00608689	-75.14975206	146	9.93868363411645
loop	-.29438498	-75.08753236	147	9.949243497775809
loop	-.58785313	-74.83896280	148	9.9588084453764
loop	-.87428396	-74.54697365	149	9.967377520431434
loop	-1.15377811	-74.24495727	150	9.974949866040545
loop	-1.42646582	-73.94081731	151	9.98152472497548
loop	-1.69248227	-73.63644081	152	9.987101439755829
loop	-1.95196156	-73.33223500	153	9.99167945271476
loop	-2.20503522	-73.02822247	154	9.99525830605479
loop	-2.45183178	-72.72431635	155	9.99783764189357
loop	-2.69247671	-72.42039175	156	9.999417202299663
loop	-2.92709240	-72.11630437	157	9.999996829318347
loop	-3.15579813	-71.81189456	158	9.9995764649874
loop	-3.37871011	-71.50698729	159	9.998156151342908
loop	-3.59594147	-71.20139048	160	9.99573603041505
loop	-3.80760221	-70.89489271	161	9.992316344213904
loop	-4.01379921	-70.58726024	162	9.98789743470524
loop	-4.21463616	-70.27823352	163	9.982479743776324
loop	-4.41021353	-69.96752291	164	9.976063813191736
loop	-4.60062847	-69.65480352	165	9.968650284539189
loop	-4.78597474	-69.33970890	166	9.960239899165368
loop	-4.96634254	-69.02182338	167	9.950833498101803
loop	-5.14181838	-68.70067250	168	9.94043202198076
loop	-5.31248485	-68.37571113	169	9.929036510941184
loop	-5.47842039	-68.04630858	170	9.916648104524686
loop	-5.63969890	-67.71172953	171	9.90326804156158
loop	-5.79638936	-67.37110969	172	9.888897660047014
loop	-5.94855527	-67.02342413	173	9.873538397007165
loop	-6.09625395	-66.66744550	174	9.857191788355536
loop	-6.23953562	-66.30168842	175	9.83985946873937
loop	-6.37844225	-65.92433403	176	9.821543171376184
loop	-6.51300590	-65.53312598	177	9.802244727880455
loop	-6.64324668	-65.12522443	178	9.781966068080447
loop	-6.76916974	-64.69699654	179	9.760709219825243
loop	-6.89076118	-64.24370884	180	9.738476308781951
loop	-7.00798221	-63.75906326	181	9.715269558223152
loop	-7.12076047	-63.23447567	182	9.691091288804563
loop	-7.22897691	-62.65791408	183	9.665943918332975
loop	-7.33244517	-62.01194972	184	9.63982996152448
loop	-7.43087757	-61.27032605	185	9.612752029752999
loop	-7.52382626	-60.39155936	186	9.584712830789142
loop	-7.61057424	-59.30612711	187	9.555715168529439
loop	-7.68991652	-57.88844124	188	9.525761942715953
loop	-7.75967053	-55.88808546	189	9.494856148646305
loop	-7.81540864	-52.73287949	190	9.463000876874144
loop	-7.84640038	-46.82497684	191	9.430199312900106
loop	-7.81738430	-31.97798219	192	9.396454736853249
spike at 193
loop	-5.51346862	-65.00000000	193	9.361770523163061
loop	-5.66744803	-66.06219738	194	9.326150140222005
loop	-5.82111858	-66.75487572	195	9.289597150038693
loop	-5.97323146	-67.13381350	196	9.252115207881683
loop	-6.12290314	-67.28407793	197	9.213708061913955
loop	-6.26957377	-67.28217226	198	9.174379552818099
loop	-6.41291746	-67.18379135	199	9.134133613412253
loop	-6.55276081	-67.02542458	200	9.092974268256818
loop	-6.68902452	-66.82973138	201	9.05090563325201
loop	-6.82168569	-66.61041557	202	9.007931915226273
loop	-6.95075458	-66.37565022	203	8.9640574115156
loop	-7.07626048	-66.13024927	204	8.919286509533796
loop	-7.19824320	-65.87698112	205	8.873623686333755
loop	-7.31674771	-65.61734552	206	8.82707350815974
loop	-7.43182087	-65.35202662	207	8.779640629990782
loop	-7.54350906	-65.08115213	208	8.731329795075165
loop	-7.65185661	-64.80443453	209	8.682145834456126
loop	-7.75690443	-64.52123759	210	8.632093666488737
loop	-7.85868871	-64.23059118	211	8.581178296348089
loop	-7.95723959	-63.93116495	212	8.529404815528762
loop	-8.05257961	-63.62120240	213	8.476778401335698
loop	-8.14472166	-63.29840918	214	8.423304316366456
loop	-8.23366634	-62.95978033	215	8.368987907984977
loop	-8.31939837	-62.60133878	216	8.31383460778683
loop	-8.40188135	-62.21773667	217	8.25784993105608
loop	-8.48105027	-61.80163494	218	8.201039476213742
loop	-8.55680010	-61.34270933	219	8.14340892425796
loop	-8.62896809	-60.82599802	220	8.084964038195901
loop	-8.69730485	-60.22903029	221	8.025710662467473
loop	-8.76142500	-59.51656161	222	7.965654722360865
loop	-8.82071755	-58.63026429	223	7.904802223420048
loop	-8.87417047	-57.46681574	224	7.843159250844199
loop	-8.91999169	-55.82615925	225	7.780731968879212
loop	-8.95467565	-53.27094884	226	7.71752662020126
loop	-8.97022860	-48.66161570	227	7.653549525292536
loop	-8.94315040	-38.08159166	228	7.58880708180922
loop	-8.76129538	0.74800207	229	7.523305763941707
spike at 230
loop	-4.62077651	-65.00000000	230	7.457052121767203
loop	-4.80295756	-68.64914566	231	7.390052780594708
loop	-4.99029182	-70.84835172	232	7.322314440302514
loop	-5.17768356	-71.79939415	233	7.2538438746681955
loop	-5.36249486	-72.09124211	234	7.184647930691263
loop	-5.54368485	-72.10997309	235	7.114733527908443
loop	-5.72091970	-72.02713581	236	7.044107657701763
loop	-5.89413774	-71.90910794	237	6.972777382599378
loop	-6.06337730	-71.78057957	238	6.900749835569364
loop	-6.22871266	-71.65072598	239	6.828032219306397
loop	-6.39023044	-71.52301024	240	6.75463180551151
loop	-6.54802094	-71.39877560	241	6.68055593416491
loop	-6.70217479	-71.27856685	242	6.605812012792008
loop	-6.85278178	-71.16262251	243	6.530407515722648
loop	-6.99993039	-71.05106087	244	6.454349983343707
loop	-7.14370759	-70.94395135	245	6.3776470213450365
loop	-7.28419880	-70.84134220	246	6.3003062999589226
loop	-7.42148791	-70.74327129	247	6.222335553193047
loop	-7.55565724	-70.64977023	248	6.143742578057117
loop	-7.68678755	-70.56086585	249	6.064535233783147
loop	-7.81495813	-70.47658057	250	5.984721441039565
loop	-7.94024669	-70.39693238	251	5.90430918113913
loop	-8.06272950	-70.32193455	252	5.823306495240819
loop	-8.18248129	-70.25159540	253	5.741721483545726
loop	-8.29957533	-70.18591794	254	5.659562304487028
loop	-8.41408343	-70.12489959	255	5.5768371739141696
loop	-8.52607588	-70.06853187	256	5.493554364271266
loop	-8.63562157	-70.01680017	257	5.409722203769886
loop	-8.74278787	-69.96968354	258	5.325349075556211
loop	-8.84764073	-69.92715448	259	5.240443416872761
loop	-8.95024463	-69.88917885	260	5.155013718214642
loop	-9.05066260	-69.85571576	261	5.069068522480534
loop	-9.14895622	-69.82671758	262	4.982616424118386
loop	-9.24518562	-69.80212998	263	4.895666068265995
loop	-9.33940947	-69.78189199	264	4.808226149886482
loop	-9.43168503	-69.76593618	265	4.720305412898826
loop	-9.52206808	-69.75418885	266	4.631912649303452
loop	-9.61061300	-69.74657032	267	4.543056698303064
loop	-9.69737272	-69.74299523	268	4.4537464454187115
loop	-9.78239876	-69.74337289	269	4.363990821601263
loop	-9.86574122	-69.74760771	270	4.273798802338298
loop	-9.94744879	-69.75559965	271	4.18317940675659
loop	-10.02756879	-69.76724465	272	4.092141696720173
loop	-10.10614716	-69.78243518	273	4.000694775924195
loop	-10.18322846	-69.80106072	274	3.908847788984522
loop	-10.25885592	-69.82300830	275	3.816609920523317
loop	-10.33307145	-69.84816301	276	3.7239903942505572
loop	-10.40591566	-69.87640854	277	3.630998472041683
loop	-10.47742786	-69.90762766	278	3.537643453011431
loop	-10.54764611	-69.94170274	279	3.4439346725838997
loop	-10.61660725	-69.97851621	280	3.349881501559051
loop	-10.68434691	-70.01795098	281	3.2554933451756
loop	-10.75089954	-70.05989089	282	3.160779642170538
loop	-10.81629843	-70.10422105	283	3.0657498638352294
loop	-10.88057578	-70.15082823	284	2.970413513068324
loop	-10.94376266	-70.19960111	285	2.874780123425444
loop	-11.00588913	-70.25043060	286	2.778859258165868
loop	-11.06698419	-70.30321005	287	2.6826605092961793
loop	-11.12707585	-70.35783546	288	2.5861934966111084
loop	-11.18619115	-70.41420564	289	2.4894678667315255
loop	-11.24435622	-70.47222234	290	2.3924932921398243
loop	-11.30159626	-70.53179035	291	2.295279470212642
loop	-11.35793560	-70.59281759	292	2.1978361222511693
loop	-11.41339775	-70.65521514	293	2.1001729925089916
loop	-11.46800539	-70.71889727	294	2.002299847217705
loop	-11.52178040	-70.78378145	295	1.9042264736102705
loop	-11.57474395	-70.84978833	296	1.805962678942329
loop	-11.62691644	-70.91684170	297	1.7075182895114533
loop	-11.67831758	-70.98486846	298	1.6089031496745576
loop	-11.72896642	-71.05379853	299	1.5101271208634384
loop	-11.77888136	-71.12356485	300	1.4112000805986722
loop	-11.82808014	-71.19410322	301	1.3121319215018423
loop	-11.87657995	-71.26535229	302	1.2129325503062975
loop	-11.92439736	-71.33725342	303	1.1136118868665001
loop	-11.97154842	-71.40975063	304	1.0141798631660186
loop	-12.01804861	-71.48279049	305	0.914646422324372
loop	-12.06391293	-71.55632199	306	0.8150215176026911
loop	-12.10915585	-71.63029653	307	0.7153151114084371
loop	-12.15379141	-71.70466774	308	0.6155371742991315
loop	-12.19783315	-71.77939143	309	0.5156976839853464
loop	-12.24129418	-71.85442549	310	0.41580662433290494
loop	-12.28418722	-71.92972979	311	0.31587398436453895
loop	-12.32652454	-72.00526609	312	0.2159097572609596
loop	-12.36831804	-72.08099798	313	0.11592393936158275
loop	-12.40957924	-72.15689076	314	0.01592652916486828
loop	-12.45031930	-72.23291137	315	-0.08407247367148618
loop	-12.49054903	-72.30902832	316	-0.1840630693305381
loop	-12.53027890	-72.38521162	317	-0.2840352588360379
loop	-12.56951905	-72.46143268	318	-0.3839790450523538
loop	-12.60827933	-72.53766427	319	-0.48388443368414147
loop	-12.64656926	-72.61388043	320	-0.5837414342758008
loop	-12.68439810	-72.69005642	321	-0.6835400612104778
loop	-12.72177481	-72.76616866	322	-0.7832703347086529
loop	-12.75870810	-72.84219466	323	-0.882922281826076
loop	-12.79520639	-72.91811298	324	-0.9824859374510868
loop	-12.83127787	-72.99390316	325	-1.0819513453010838
loop	-12.86693050	-73.06954569	326	-1.1813085589181738
loop	-12.90217197	-73.14502194	327	-1.2805476426637967
loop	-12.93700979	-73.22031414	328	-1.3796586727122684
loop	-12.97145122	-73.29540531	329	-1.4786317380431853
loop	-13.00550331	-73.37027924	330	-1.5774569414324822
loop	-13.03917293	-73.44492044	331	-1.6761244004421831
loop	-13.07246672	-73.51931412	332	-1.7746242484086014
loop	-13.10539117	-73.59344612	333	-1.8729466354290316
loop	-13.13795256	-73.66730292	334	-1.9710817293466985
loop	-13.17015700	-73.74087158	335	-2.069019716733998
loop	-13.20201042	-73.81413972	336	-2.1667508038737964
loop	-13.23351859	-73.88709549	337	-2.2642652177388314
loop	-13.26468713	-73.95972755	338	-2.3615532069689698
loop	-13.29552149	-74.03202503	339	-2.4586050428463704
loop	-13.32602697	-74.10397753	340	-2.5554110202683122
loop	-13.35620873	-74.17557506	341	-2.6519614587177336
loop	-13.38607178	-74.24680806	342	-2.7482467032312403
loop	-13.41562102	-74.31766736	343	-2.844257125364625
loop	-13.44486117	-74.38814415	344	-2.939983124155676
loop	-13.47379687	-74.45823000	345	-3.0354151270842933
loop	-13.50243260	-74.52791679	346	-3.130543591029702
loop	-13.53077274	-74.59719674	347	-3.22535900322479
loop	-13.55882153	-74.66606235	348	-3.319851882207341
loop	-13.58658313	-74.73450644	349	-3.4140127787682095
loop	-13.61406155	-74.80252209	350	-3.5078322768961985
loop	-13.64126073	-74.87010265	351	-3.601300994719682
loop	-13.66818448	-74.93724172	352	-3.694409585444771
loop	-13.69483653	-75.00393314	353	-3.787148738289976
loop	-13.72122048	-75.07017097	354	-3.879509179417303
loop	-13.74733987	-75.13594951	355	-3.971481672859598
loop	-13.77319812	-75.20126324	356	-4.063057021444168
loop	-13.79879859	-75.26610685	357	-4.154226067712459
loop	-13.82414452	-75.33047523	358	-4.244979694835826
loop	-13.84923908	-75.39436344	359	-4.335308827527177
loop	-13.87408537	-75.45776671	360	-4.425204432948525
loop	-13.89868638	-75.52068043	361	-4.5146575216142315
loop	-13.92304505	-75.58310017	362	-4.603659148289983
loop	-13.94716424	-75.64502163	363	-4.692200412887272
loop	-13.97104672	-75.70644066	364	-4.780272461353428
loop	-13.99469520	-75.76735323	365	-4.867866486556994
loop	-14.01811231	-75.82775549	366	-4.954973729168449
loop	-14.04130064	-75.88764365	367	-5.041585478536115
loop	-14.06426269	-75.94701410	368	-5.1276930735572375
loop	-14.08700089	-76.00586330	369	-5.213287903544065
loop	-14.10951762	-76.06418786	370	-5.298361409084934
loop	-14.13181520	-76.12198445	371	-5.3829050829001766
loop	-14.15389590	-76.17924988	372	-5.466910470692872
loop	-14.17576191	-76.23598104	373	-5.550369171994238
loop	-14.19741537	-76.29217492	374	-5.6332728410037
loop	-14.21885837	-76.34782858	375	-5.715613187423437
loop	-14.24009296	-76.40293920	376	-5.7973819772874275
loop	-14.26112112	-76.45750400	377	-5.878571033784827
loop	-14.28194478	-76.51152032	378	-5.959172238077639
loop	-14.30256583	-76.56498554	379	-6.039177530112606
loop	-14.32298610	-76.61789714	380	-6.118578909427189
loop	-14.34320739	-76.67025265	381	-6.197368435949633
loop	-14.36323144	-76.72204967	382	-6.275538230792933
loop	-14.38305995	-76.77328588	383	-6.353080477042756
loop	-14.40269459	-76.82395901	384	-6.429987420539089
loop	-14.42213696	-76.87406684	385	-6.506251370651674
loop	-14.44138865	-76.92360723	386	-6.581864701049049
loop	-14.46045119	-76.97257807	387	-6.656819850461192
loop	-14.47932608	-77.02097732	388	-6.731109323435617
loop	-14.49801477	-77.06880298	389	-6.80472569108694
loop	-14.51651869	-77.11605311	390	-6.877661591839738
loop	-14.53483922	-77.16272581	391	-6.94990973216472
loop	-14.55297771	-77.20881923	392	-7.021462887308054
loop	-14.57093548	-77.25433156	393	-7.092313902013862
loop	-14.58871382	-77.29926104	394	-7.162455691239705
loop	-14.60631396	-77.34360593	395	-7.231881240865121
loop	-14.62373714	-77.38736455	396	-7.300583608392995
loop	-14.64098454	-77.43053526	397	-7.368555923643834
loop	-14.65805731	-77.47311644	398	-7.4357913894427465
loop	-14.67495659	-77.51510651	399	-7.5022832822991905
loop	-14.69168348	-77.55650393	400	-7.5680249530792825
loop	-14.70823904	-77.59730720	401	-7.633009827670733
loop	-14.72462432	-77.63751484	402	-7.697231407640238
loop	-14.74084033	-77.67712539	403	-7.760683270883323
loop	-14.75688807	-77.71613745	404	-7.823359072266528
loop	-14.77276851	-77.75454963	405	-7.8852525442619505
loop	-14.78848258	-77.79236056	406	-7.946357497573969
loop	-14.80403121	-77.82956891	407	-8.006667821758176
loop	-14.81941528	-77.86617339	408	-8.066177485832405
loop	-14.83463566	-77.90217270	409	-8.124880538879843
loop	-14.84969321	-77.93756559	410	-8.182771110644103
loop	-14.86458875	-77.97235082	411	-8.239843412116258
loop	-14.87932308	-78.00652720	412	-8.29609173611371
loop	-14.89389700	-78.04009352	413	-8.351510457850935
loop	-14.90831125	-78.07304863	414	-8.406094035501946
loop	-14.92256659	-78.10539138	415	-8.459837010754466
loop	-14.93666374	-78.13712064	416	-8.512734009355745
loop	-14.95060341	-78.16823531	417	-8.564779741650012
loop	-14.96438628	-78.19873431	418	-8.615969003107406
loop	-14.97801302	-78.22861656	419	-8.666296674844443
loop	-14.99148428	-78.25788103	420	-8.715757724135882
loop	-15.00480070	-78.28652667	421	-8.764347204918014
loop	-15.01796290	-78.31455248	422	-8.812060258283253
loop	-15.03097147	-78.34195745	423	-8.858892112966027
loop	-15.04382700	-78.36874060	424	-8.904838085819884
loop	-15.05653007	-78.39490097	425	-8.949893582285835
loop	-15.06908122	-78.42043761	426	-8.994054096851777
loop	-15.08148099	-78.44534958	427	-9.037315213503053
loop	-15.09372991	-78.46963596	428	-9.079672606164054
loop	-15.10582850	-78.49329584	429	-9.121122039130803
loop	-15.11777724	-78.51632833	430	-9.161659367494549
loop	-15.12957663	-78.53873254	431	-9.201280537556237
loop	-15.14122713	-78.56050761	432	-9.23998158723188
loop	-15.15272919	-78.58165268	433	-9.277758646448754
loop	-15.16408328	-78.60216690	434	-9.314607937532426
loop	-15.17528981	-78.62204944	435	-9.35052577558449
loop	-15.18634921	-78.64129949	436	-9.385508568851078
loop	-15.19726189	-78.65991623	437	-9.41955281908201
loop	-15.20802825	-78.67789885	438	-9.452655121880634
loop	-15.21864867	-78.69524659	439	-9.484812167044257
loop	-15.22912353	-78.71195864	440	-9.51602073889516
loop	-15.23945320	-78.72803425	441	-9.546277716602164
loop	-15.24963803	-78.74347265	442	-9.575580074492711
loop	-15.25967836	-78.75827309	443	-9.603924882355434
loop	-15.26957453	-78.77243483	444	-9.631309305733167
loop	-15.27932687	-78.78595715	445	-9.657730606206389
loop	-15.28893569	-78.79883930	446	-9.683186141667072
loop	-15.29840130	-78.81108058	447	-9.707673366582883
loop	-15.30772399	-78.82268027	448	-9.731189832251738
loop	-15.31690406	-78.83363768	449	-9.753733187046665
loop	-15.32594179	-78.84395210	450	-9.77530117665097
loop	-15.33483745	-78.85362286	451	-9.79589164428367
loop	-15.34359129	-78.86264927	452	-9.815502530915154
loop	-15.35220359	-78.87103065	453	-9.834131875473108
loop	-15.36067458	-78.87876633	454	-9.851777815038595
loop	-15.36900451	-78.88585567	455	-9.868438585032365
loop	-15.37719362	-78.89229799	456	-9.884112519391305
loop	-15.38524211	-78.89809264	457	-9.898798050735039
loop	-15.39315023	-78.90323898	458	-9.91249371052267
loop	-15.40091817	-78.90773637	459	-9.925198129199632
loop	-15.40854614	-78.91158417	460	-9.936910036334645
loop	-15.41603435	-78.91478174	461	-9.947628260746756
loop	-15.42338297	-78.91732846	462	-9.957351730622454
loop	-15.43059221	-78.91922370	463	-9.966079473622855
loop	-15.43766223	-78.92046684	464	-9.973810616980932
loop	-15.44459322	-78.92105725	465	-9.980544387588795
loop	-15.45138533	-78.92099434	466	-9.986280112074988
loop	-15.45803873	-78.92027748	467	-9.991017216871848
loop	-15.46455358	-78.91890605	468	-9.99475522827284
loop	-15.47093003	-78.91687946	469	-9.99749377247994
loop	-15.47716822	-78.91419709	470	-9.999232575641008
loop	-15.48326829	-78.91085835	471	-9.99997146387718
loop	-15.48923037	-78.90686261	472	-9.999710363300245
loop	-15.49505460	-78.90220929	473	-9.998449300020043
loop	-15.50074110	-78.89689778	474	-9.996188400141854
loop	-15.50628999	-78.89092748	475	-9.99292788975378
loop	-15.51170138	-78.88429778	476	-9.988668094904142
loop	-15.51697538	-78.87700808	477	-9.983409441568876
loop	-15.52211211	-78.86905777	478	-9.977152455608934
loop	-15.52711165	-78.86044626	479	-9.969897762717695
loop	-15.53197411	-78.85117293	480	-9.961646088358407
loop	-15.53669957	-78.84123718	481	-9.952398257691627
loop	-15.54128814	-78.83063840	482	-9.942155195492713
loop	-15.54573988	-78.81937597	483	-9.930917926059355
loop	-15.55005488	-78.80744928	484	-9.918687573109127
loop	-15.55423321	-78.79485772	485	-9.905465359667133
loop	-15.55827495	-78.78160065	486	-9.891252607943699
loop	-15.56218016	-78.76767745	487	-9.876050739202153
loop	-15.56594891	-78.75308750	488	-9.859861273616703
loop	-15.56958125	-78.73783015	489	-9.842685830120416
loop	-15.57307724	-78.72190477	490	-9.824526126243324
loop	-15.57643694	-78.70531070	491	-9.80538397794069
loop	-15.57966039	-78.68804730	492	-9.785261299411385
loop	-15.58274764	-78.67011391	493	-9.764160102906498
loop	-15.58569873	-78.65150986	494	-9.742082498528092
loop	-15.58851369	-78.63223447	495	-9.719030694018208
loop	-15.59119256	-78.61228706	496	-9.695006994538089
loop	-15.59373538	-78.59166695	497	-9.67001380243766
loop	-15.59614217	-78.57037343	498	-9.644053617015304
loop	-15.59841295	-78.54840579	499	-9.617129034267935
loop	-15.60054774	-78.52576331	500	-9.589242746631385
loop	-15.60254657	-78.50244527	501	-9.560397542711181
loop	-15.60440944	-78.47845091	502	-9.530596307003677
loop	-15.60613637	-78.45377948	503	-9.499842019607609
loop	-15.60772736	-78.42843023	504	-9.46813775592609
loop	-15.60918242	-78.40240235	505	-9.435486686359067
